Time,TC1_tip,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC_9.5,TC10,h,flux,abs,surf
267,350.14,351.05,355.24,356.65,356.51,358.91,357.87,360.28,380.13,410.39,383.11,0.1575,25900,100,0.98
268,350.11,351.03,355.23,356.63,356.51,358.89,357.87,360.28,380.21,410.5,383.19,0.1575,25900,100,0.98
269,350.07,351.0,355.2,356.62,356.49,358.89,357.86,360.3,380.27,410.58,383.25,0.1575,25900,100,0.98
270,350.02,350.95,355.17,356.6,356.46,358.88,357.85,360.32,380.34,410.59,383.31,0.1575,25900,100,0.98
271,349.99,350.93,355.17,356.58,356.46,358.87,357.86,360.33,380.39,410.54,383.35,0.1575,25900,100,0.98
272,349.97,350.89,355.14,356.57,356.45,358.86,357.85,360.35,380.45,410.64,383.37,0.1575,25900,100,0.98
273,349.94,350.88,355.13,356.55,356.45,358.86,357.86,360.35,380.51,410.69,383.43,0.1575,25900,100,0.98
274,349.9,350.85,355.11,356.55,356.43,358.85,357.86,360.37,380.56,410.66,383.47,0.1575,25900,100,0.98
275,349.88,350.83,355.09,356.54,356.43,358.85,357.86,360.4,380.61,410.78,383.53,0.1575,25900,100,0.98
276,349.86,350.81,355.08,356.52,356.42,358.84,357.85,360.41,380.67,410.76,383.61,0.1575,25900,100,0.98
277,349.83,350.78,355.07,356.51,356.41,358.83,357.87,360.42,380.73,410.8,383.73,0.1575,25900,100,0.98
278,349.79,350.75,355.05,356.5,356.4,358.83,357.86,360.44,380.82,410.87,383.91,0.1575,25900,100,0.98
279,349.75,350.72,355.03,356.49,356.38,358.82,357.86,360.46,380.91,410.79,384.07,0.1575,25900,100,0.98
280,349.72,350.67,355.01,356.47,356.36,358.81,357.86,360.47,380.97,410.95,384.12,0.1575,25900,100,0.98
281,349.7,350.67,355.0,356.47,356.37,358.81,357.87,360.49,381.03,410.99,384.17,0.1575,25900,100,0.98
282,349.67,350.64,354.99,356.45,356.36,358.8,357.87,360.5,381.08,411.02,384.2,0.1575,25900,100,0.98
283,349.64,350.62,354.97,356.43,356.35,358.79,357.87,360.51,381.15,411.1,384.25,0.1575,25900,100,0.98
284,349.61,350.59,354.95,356.41,356.33,358.78,357.86,360.52,381.2,411.21,384.3,0.1575,25900,100,0.98
285,349.59,350.56,354.94,356.4,356.32,358.78,357.86,360.54,381.24,411.3,384.36,0.1575,25900,100,0.98
286,349.55,350.55,354.92,356.39,356.31,358.77,357.85,360.56,381.28,411.39,384.41,0.1575,25900,100,0.98
287,349.51,350.51,354.9,356.37,356.3,358.77,357.85,360.58,381.37,411.55,384.51,0.1575,25900,100,0.98
288,349.47,350.47,354.87,356.36,356.29,358.76,357.84,360.58,381.46,411.53,384.6,0.1575,25900,100,0.98
289,349.44,350.45,354.84,356.36,356.27,358.75,357.84,360.6,381.5,411.57,384.66,0.1575,25900,100,0.98
290,349.41,350.42,354.84,356.33,356.26,358.74,357.83,360.62,381.55,411.78,384.72,0.1575,25900,100,0.98
291,349.37,350.4,354.82,356.32,356.25,358.73,357.83,360.63,381.6,411.78,384.77,0.1575,25900,100,0.98
292,349.35,350.38,354.81,356.3,356.24,358.74,357.83,360.65,381.67,411.71,384.84,0.1575,25900,100,0.98
293,349.34,350.36,354.81,356.3,356.24,358.73,357.83,360.67,381.71,411.8,384.9,0.1575,25900,100,0.98
294,349.31,350.33,354.78,356.27,356.22,358.72,357.81,360.68,381.76,411.94,384.96,0.1575,25900,100,0.98
295,349.27,350.3,354.76,356.27,356.21,358.7,357.82,360.69,381.82,411.98,385.02,0.1575,25900,100,0.98
296,349.23,350.28,354.75,356.24,356.21,358.7,357.83,360.72,381.91,412.0,385.13,0.1575,25900,100,0.98
297,349.2,350.24,354.73,356.23,356.2,358.69,357.81,360.72,381.98,412.03,385.24,0.1575,25900,100,0.98
298,349.18,350.22,354.72,356.21,356.19,358.68,357.82,360.75,382.04,412.03,385.33,0.1575,25900,100,0.98
299,349.16,350.2,354.7,356.19,356.18,358.66,357.83,360.76,382.1,412.26,385.42,0.1575,25900,100,0.98
300,349.13,350.17,354.68,356.18,356.17,358.67,357.82,360.78,382.15,412.17,385.5,0.1575,25900,100,0.98
301,349.1,350.15,354.68,356.17,356.16,358.67,357.83,360.79,382.21,412.07,385.58,0.1575,25900,100,0.98
302,349.08,350.12,354.66,356.15,356.15,358.66,357.83,360.82,382.24,412.14,385.66,0.1575,25900,100,0.98
303,349.05,350.1,354.64,356.15,356.15,358.66,357.83,360.84,382.31,412.21,385.76,0.1575,25900,100,0.98
304,349.03,350.07,354.64,356.13,356.13,358.64,357.84,360.85,382.36,412.34,385.85,0.1575,25900,100,0.98
305,348.99,350.04,354.6,356.13,356.12,358.64,357.83,360.87,382.45,412.4,385.98,0.1575,25900,100,0.98
306,348.95,350.0,354.58,356.11,356.11,358.63,357.84,360.89,382.54,412.51,386.08,0.1575,25900,100,0.98
307,348.93,349.98,354.57,356.09,356.1,358.62,357.85,360.91,382.58,412.62,386.15,0.1575,25900,100,0.98
308,348.91,349.97,354.56,356.08,356.09,358.61,357.85,360.92,382.64,412.71,386.16,0.1575,25900,100,0.98
309,348.88,349.94,354.54,356.07,356.08,358.61,357.84,360.95,382.69,412.77,386.17,0.1575,25900,100,0.98
310,348.85,349.91,354.52,356.05,356.06,358.6,357.84,360.97,382.74,412.72,386.18,0.1575,25900,100,0.98
311,348.83,349.89,354.51,356.05,356.05,358.61,357.84,360.99,382.78,412.88,386.23,0.1575,25900,100,0.98
312,348.8,349.87,354.49,356.04,356.05,358.6,357.84,361.01,382.83,412.96,386.29,0.1575,25900,100,0.98
313,348.78,349.84,354.47,356.03,356.03,358.6,357.85,361.02,382.89,412.98,386.35,0.1575,25900,100,0.98
314,348.74,349.8,354.44,356.01,356.01,358.59,357.84,361.04,382.96,413.0,386.4,0.1575,25900,100,0.98
315,348.7,349.76,354.42,356.0,355.99,358.58,357.86,361.07,383.04,413.06,386.52,0.1575,25900,100,0.98
316,348.68,349.75,354.4,355.99,356.0,358.57,357.85,361.08,383.09,413.02,386.61,0.1575,25900,100,0.98
317,348.65,349.74,354.39,355.98,355.99,358.57,357.86,361.09,383.14,413.0,386.68,0.1575,25900,100,0.98
318,348.63,349.71,354.38,355.98,355.98,358.56,357.86,361.12,383.2,413.18,386.75,0.1575,25900,100,0.98
319,348.6,349.69,354.37,355.97,355.97,358.56,357.87,361.15,383.25,413.29,386.83,0.1575,25900,100,0.98
320,348.58,349.67,354.35,355.96,355.97,358.55,357.87,361.16,383.3,413.33,386.9,0.1575,25900,100,0.98
321,348.56,349.66,354.32,355.95,355.96,358.55,357.88,361.18,383.35,413.32,386.98,0.1575,25900,100,0.98
322,348.55,349.64,354.32,355.94,355.95,358.53,357.89,361.2,383.41,413.42,387.07,0.1575,25900,100,0.98
323,348.5,349.6,354.28,355.93,355.93,358.54,357.89,361.24,383.49,413.51,387.24,0.1575,25900,100,0.98
324,348.47,349.56,354.27,355.92,355.91,358.54,357.89,361.25,383.56,413.51,387.42,0.1575,25900,100,0.98
325,348.46,349.55,354.25,355.92,355.91,358.54,357.9,361.27,383.62,413.52,387.51,0.1575,25900,100,0.98
326,348.43,349.53,354.23,355.9,355.89,358.52,357.9,361.28,383.67,413.58,387.57,0.1575,25900,100,0.98
327,348.41,349.5,354.23,355.88,355.9,358.52,357.9,361.31,383.73,413.61,387.63,0.1575,25900,100,0.98
328,348.38,349.48,354.21,355.88,355.88,358.51,357.91,361.33,383.78,413.67,387.66,0.1575,25900,100,0.98
329,348.35,349.46,354.19,355.86,355.86,358.51,357.9,361.34,383.83,413.75,387.7,0.1575,25900,100,0.98
330,348.33,349.45,354.18,355.84,355.86,358.5,357.91,361.36,383.87,413.8,387.75,0.1575,25900,100,0.98
331,348.31,349.43,354.17,355.83,355.86,358.5,357.91,361.38,383.92,413.85,387.78,0.1575,25900,100,0.98
332,348.28,349.4,354.14,355.82,355.84,358.49,357.91,361.41,383.99,413.88,387.81,0.1575,25900,100,0.98
333,348.24,349.36,354.11,355.82,355.82,358.49,357.91,361.41,384.07,413.86,387.86,0.1575,25900,100,0.98
334,348.21,349.34,354.1,355.79,355.82,358.47,357.92,361.43,384.11,413.89,387.88,0.1575,25900,100,0.98
335,348.19,349.33,354.09,355.77,355.81,358.47,357.93,361.45,384.16,413.99,387.91,0.1575,25900,100,0.98
336,348.17,349.31,354.08,355.76,355.81,358.47,357.93,361.47,384.2,414.06,387.92,0.1575,25900,100,0.98
337,348.15,349.29,354.06,355.75,355.79,358.46,357.93,361.48,384.24,414.08,387.93,0.1575,25900,100,0.98
338,348.13,349.27,354.05,355.73,355.78,358.45,357.93,361.51,384.28,414.09,387.94,0.1575,25900,100,0.98
339,348.1,349.24,354.03,355.74,355.77,358.45,357.93,361.55,384.32,414.15,387.99,0.1575,25900,100,0.98
340,348.07,349.22,354.01,355.72,355.76,358.44,357.93,361.56,384.36,414.19,388.05,0.1575,25900,100,0.98
341,348.05,349.19,354.0,355.71,355.75,358.45,357.95,361.58,384.44,414.25,388.17,0.1575,25900,100,0.98
342,348.02,349.16,353.98,355.7,355.74,358.45,357.95,361.61,384.51,414.25,388.29,0.1575,25900,100,0.98
343,347.99,349.14,353.95,355.68,355.73,358.45,357.94,361.63,384.57,414.21,388.38,0.1575,25900,100,0.98
344,347.96,349.12,353.95,355.68,355.72,358.44,357.96,361.64,384.62,414.42,388.48,0.1575,25900,100,0.98
345,347.95,349.11,353.94,355.66,355.73,358.44,357.97,361.66,384.67,414.54,388.57,0.1575,25900,100,0.98
346,347.93,349.09,353.93,355.65,355.71,358.43,357.97,361.69,384.73,414.57,388.65,0.1575,25900,100,0.98
347,347.9,349.06,353.91,355.63,355.7,358.42,357.97,361.71,384.77,414.75,388.71,0.1575,25900,100,0.98
348,347.9,349.05,353.9,355.62,355.7,358.42,357.98,361.73,384.82,414.71,388.79,0.1575,25900,100,0.98
349,347.87,349.04,353.89,355.62,355.69,358.42,357.99,361.74,384.88,414.82,388.87,0.1575,25900,100,0.98
350,347.83,349.0,353.87,355.6,355.67,358.42,357.98,361.76,384.95,415.01,388.98,0.1575,25900,100,0.98
351,347.8,348.98,353.85,355.58,355.66,358.41,357.99,361.78,385.01,415.07,389.09,0.1575,25900,100,0.98
352,347.77,348.95,353.83,355.57,355.65,358.41,357.99,361.8,385.06,415.15,389.14,0.1575,25900,100,0.98
353,347.74,348.94,353.82,355.56,355.64,358.41,357.99,361.81,385.12,415.21,389.2,0.1575,25900,100,0.98
354,347.71,348.93,353.8,355.55,355.63,358.41,357.98,361.85,385.16,415.27,389.24,0.1575,25900,100,0.98
355,347.69,348.91,353.79,355.54,355.63,358.4,357.98,361.86,385.2,415.34,389.28,0.1575,25900,100,0.98
356,347.66,348.88,353.77,355.53,355.61,358.39,357.97,361.87,385.23,415.37,389.29,0.1575,25900,100,0.98
357,347.63,348.85,353.75,355.5,355.61,358.38,357.97,361.88,385.29,415.32,389.31,0.1575,25900,100,0.98
358,347.61,348.84,353.76,355.49,355.61,358.38,357.97,361.91,385.33,415.19,389.33,0.1575,25900,100,0.98
359,347.58,348.81,353.72,355.47,355.59,358.37,357.97,361.93,385.39,415.24,389.38,0.1575,25900,100,0.98
360,347.55,348.78,353.7,355.46,355.58,358.37,357.97,361.96,385.47,415.35,389.47,0.1575,25900,100,0.98
361,347.52,348.75,353.69,355.44,355.56,358.37,357.97,361.97,385.5,415.33,389.52,0.1575,25900,100,0.98
362,347.5,348.73,353.68,355.43,355.55,358.36,357.98,361.99,385.55,415.32,389.57,0.1575,25900,100,0.98
363,347.47,348.72,353.66,355.42,355.54,358.36,357.99,362.02,385.59,415.36,389.61,0.1575,25900,100,0.98
364,347.46,348.69,353.65,355.41,355.53,358.35,358.0,362.04,385.65,415.41,389.64,0.1575,25900,100,0.98
365,347.44,348.67,353.64,355.38,355.52,358.34,358.0,362.05,385.69,415.43,389.69,0.1575,25900,100,0.98
366,347.41,348.65,353.61,355.38,355.51,358.34,358.01,362.08,385.73,415.48,389.75,0.1575,25900,100,0.98
367,347.39,348.63,353.6,355.37,355.51,358.33,358.0,362.11,385.78,415.53,389.79,0.1575,25900,100,0.98
368,347.36,348.6,353.59,355.36,355.5,358.33,358.02,362.13,385.85,415.59,389.81,0.1575,25900,100,0.98
369,347.33,348.58,353.56,355.36,355.49,358.32,358.03,362.15,385.91,415.66,389.81,0.1575,25900,100,0.98
370,347.3,348.55,353.55,355.35,355.48,358.32,358.03,362.18,385.96,415.83,389.82,0.1575,25900,100,0.98
371,347.28,348.53,353.53,355.34,355.47,358.31,358.03,362.2,386.0,416.09,389.83,0.1575,25900,100,0.98
372,347.26,348.51,353.5,355.33,355.45,358.31,358.03,362.22,386.02,416.13,389.84,0.1575,25900,100,0.98
373,347.23,348.49,353.49,355.32,355.45,358.31,358.04,362.23,386.07,416.11,389.85,0.1575,25900,100,0.98
374,347.21,348.47,353.49,355.3,355.44,358.3,358.04,362.26,386.12,416.13,389.87,0.1575,25900,100,0.98
375,347.2,348.45,353.47,355.29,355.44,358.3,358.05,362.29,386.17,416.14,389.89,0.1575,25900,100,0.98
376,347.18,348.44,353.46,355.28,355.41,358.3,358.04,362.31,386.2,416.11,389.91,0.1575,25900,100,0.98
377,347.14,348.4,353.43,355.26,355.41,358.29,358.05,362.32,386.28,416.13,390.0,0.1575,25900,100,0.98
378,347.11,348.38,353.43,355.25,355.4,358.29,358.07,362.34,386.35,416.12,390.1,0.1575,25900,100,0.98
379,347.09,348.36,353.41,355.23,355.4,358.28,358.06,362.37,386.39,415.96,390.15,0.1575,25900,100,0.98
380,347.06,348.34,353.39,355.23,355.38,358.28,358.06,362.39,386.44,415.97,390.2,0.1575,25900,100,0.98
381,347.04,348.32,353.38,355.22,355.37,358.28,358.07,362.4,386.49,416.04,390.27,0.1575,25900,100,0.98
382,347.02,348.3,353.37,355.2,355.37,358.28,358.08,362.44,386.54,416.05,390.33,0.1575,25900,100,0.98
383,346.99,348.28,353.34,355.19,355.35,358.28,358.08,362.46,386.58,416.15,390.39,0.1575,25900,100,0.98
384,346.98,348.26,353.35,355.17,355.36,358.27,358.1,362.47,386.64,416.16,390.43,0.1575,25900,100,0.98
385,346.94,348.23,353.32,355.16,355.34,358.28,358.09,362.49,386.68,416.15,390.45,0.1575,25900,100,0.98
386,346.91,348.21,353.31,355.16,355.33,358.27,358.09,362.52,386.74,416.2,390.51,0.1575,25900,100,0.98
387,346.88,348.18,353.29,355.14,355.32,358.27,358.11,362.54,386.82,416.34,390.59,0.1575,25900,100,0.98
388,346.86,348.16,353.28,355.12,355.31,358.26,358.11,362.56,386.85,416.45,390.62,0.1575,25900,100,0.98
389,346.84,348.14,353.25,355.12,355.3,358.26,358.11,362.58,386.89,416.54,390.67,0.1575,25900,100,0.98
390,346.82,348.13,353.24,355.11,355.3,358.26,358.12,362.61,386.93,416.66,390.73,0.1575,25900,100,0.98
391,346.8,348.1,353.22,355.08,355.29,358.25,358.11,362.63,386.97,416.68,390.78,0.1575,25900,100,0.98
392,346.77,348.07,353.21,355.07,355.27,358.25,358.12,362.65,387.02,416.77,390.85,0.1575,25900,100,0.98
393,346.76,348.07,353.21,355.07,355.28,358.24,358.14,362.67,387.07,416.81,390.91,0.1575,25900,100,0.98
394,346.75,348.05,353.2,355.05,355.27,358.24,358.15,362.7,387.11,416.84,390.95,0.1575,25900,100,0.98
395,346.71,348.02,353.17,355.05,355.25,358.24,358.15,362.73,387.18,416.9,390.97,0.1575,25900,100,0.98
396,346.67,347.99,353.15,355.04,355.23,358.24,358.16,362.75,387.24,416.97,391.01,0.1575,25900,100,0.98
397,346.65,347.98,353.14,355.03,355.23,358.23,358.17,362.76,387.28,417.05,391.04,0.1575,25900,100,0.98
398,346.64,347.96,353.13,355.02,355.22,358.23,358.17,362.79,387.33,417.17,391.08,0.1575,25900,100,0.98
399,346.62,347.94,353.11,355.01,355.22,358.23,358.18,362.82,387.36,417.19,391.13,0.1575,25900,100,0.98
400,346.6,347.92,353.1,355.0,355.21,358.23,358.18,362.84,387.41,417.09,391.22,0.1575,25900,100,0.98
401,346.57,347.89,353.08,354.99,355.2,358.22,358.19,362.86,387.46,417.11,391.32,0.1575,25900,100,0.98
402,346.55,347.88,353.06,354.99,355.19,358.22,358.2,362.89,387.51,417.11,391.46,0.1575,25900,100,0.98
403,346.55,347.86,353.05,354.97,355.19,358.2,358.21,362.92,387.55,417.02,391.56,0.1575,25900,100,0.98
404,346.5,347.83,353.02,354.96,355.17,358.2,358.21,362.94,387.61,417.02,391.68,0.1575,25900,100,0.98
405,346.47,347.8,353.0,354.96,355.15,358.2,358.22,362.96,387.69,417.06,391.76,0.1575,25900,100,0.98
406,346.44,347.79,352.99,354.94,355.14,358.19,358.23,362.97,387.74,417.19,391.79,0.1575,25900,100,0.98
407,346.43,347.78,352.98,354.94,355.15,358.19,358.23,363.0,387.78,417.33,391.81,0.1575,25900,100,0.98
408,346.42,347.76,352.97,354.93,355.15,358.19,358.25,363.02,387.82,417.35,391.82,0.1575,25900,100,0.98
409,346.39,347.75,352.95,354.92,355.14,358.19,358.26,363.04,387.84,417.39,391.82,0.1575,25900,100,0.98
410,346.36,347.71,352.92,354.91,355.11,358.19,358.25,363.07,387.88,417.53,391.83,0.1575,25900,100,0.98
411,346.35,347.7,352.92,354.89,355.11,358.18,358.26,363.09,387.93,417.61,391.85,0.1575,25900,100,0.98
412,346.34,347.69,352.9,354.89,355.1,358.18,358.26,363.11,387.96,417.74,391.89,0.1575,25900,100,0.98
413,346.3,347.66,352.89,354.87,355.09,358.18,358.29,363.13,388.03,417.86,391.96,0.1575,25900,100,0.98
414,346.28,347.63,352.86,354.87,355.08,358.18,358.29,363.16,388.08,417.8,392.04,0.1575,25900,100,0.98
415,346.27,347.61,352.85,354.86,355.07,358.18,358.3,363.19,388.12,417.79,392.13,0.1575,25900,100,0.98
416,346.24,347.59,352.83,354.85,355.07,358.17,358.31,363.22,388.17,417.84,392.24,0.1575,25900,100,0.98
417,346.22,347.58,352.82,354.84,355.06,358.18,358.32,363.24,388.22,417.82,392.35,0.1575,25900,100,0.98
418,346.2,347.56,352.81,354.83,355.05,358.17,358.33,363.26,388.26,417.88,392.44,0.1575,25900,100,0.98
419,346.17,347.54,352.79,354.81,355.04,358.17,358.33,363.28,388.31,417.94,392.49,0.1575,25900,100,0.98
420,346.15,347.52,352.77,354.8,355.03,358.17,358.34,363.31,388.34,417.97,392.52,0.1575,25900,100,0.98
421,346.14,347.51,352.76,354.8,355.02,358.17,358.35,363.34,388.39,418.03,392.55,0.1575,25900,100,0.98
422,346.11,347.48,352.75,354.79,355.01,358.18,358.36,363.36,388.45,418.15,392.58,0.1575,25900,100,0.98
423,346.09,347.46,352.73,354.77,355.0,358.18,358.37,363.39,388.5,418.19,392.65,0.1575,25900,100,0.98
424,346.07,347.44,352.72,354.76,354.99,358.17,358.37,363.4,388.54,418.26,392.71,0.1575,25900,100,0.98
425,346.04,347.42,352.7,354.74,354.99,358.16,358.39,363.42,388.57,418.23,392.76,0.1575,25900,100,0.98
426,346.02,347.4,352.69,354.74,354.98,358.16,358.39,363.45,388.63,418.24,392.82,0.1575,25900,100,0.98
427,346.01,347.39,352.68,354.72,354.97,358.17,358.4,363.47,388.68,418.31,392.9,0.1575,25900,100,0.98
428,345.99,347.37,352.67,354.71,354.97,358.16,358.41,363.5,388.71,418.37,392.98,0.1575,25900,100,0.98
429,345.98,347.36,352.66,354.71,354.96,358.17,358.41,363.52,388.75,418.36,393.05,0.1575,25900,100,0.98
430,345.94,347.34,352.64,354.69,354.95,358.16,358.42,363.55,388.8,418.39,393.11,0.1575,25900,100,0.98
431,345.91,347.3,352.61,354.67,354.94,358.15,358.43,363.58,388.86,418.4,393.2,0.1575,25900,100,0.98
432,345.87,347.28,352.59,354.67,354.93,358.16,358.45,363.6,388.92,418.4,393.29,0.1575,25900,100,0.98
433,345.86,347.26,352.59,354.66,354.93,358.16,358.45,363.62,388.97,418.54,393.33,0.1575,25900,100,0.98
434,345.84,347.25,352.58,354.65,354.93,358.15,358.46,363.64,389.01,418.55,393.34,0.1575,25900,100,0.98
435,345.82,347.23,352.57,354.62,354.91,358.15,358.46,363.67,389.05,418.57,393.35,0.1575,25900,100,0.98
436,345.79,347.21,352.55,354.62,354.91,358.15,358.48,363.68,389.08,418.64,393.33,0.1575,25900,100,0.98
437,345.78,347.2,352.54,354.62,354.91,358.15,358.48,363.7,389.12,418.7,393.33,0.1575,25900,100,0.98
438,345.75,347.18,352.53,354.6,354.9,358.15,358.49,363.73,389.15,418.73,393.32,0.1575,25900,100,0.98
439,345.73,347.16,352.51,354.58,354.89,358.15,358.48,363.76,389.18,418.7,393.31,0.1575,25900,100,0.98
440,345.69,347.14,352.49,354.58,354.88,358.15,358.49,363.77,389.23,418.71,393.28,0.1575,25900,100,0.98
441,345.67,347.12,352.48,354.57,354.87,358.15,358.51,363.79,389.29,418.83,393.25,0.1575,25900,100,0.98
